employee_id,employee_name,department,job_level,contract_type,age,years_experience,monthly_salary,performance_score
1984,Jorge Rodríguez,Finanzas,Semi-Senior,Tiempo completo,24,19,791.9,4.01
1985,Lucía Vera,Recursos Humanos,Semi-Senior,Tiempo completo,34,26,1531.99,4.22
1986,Fernando Rodríguez,Operaciones,Semi-Senior,Tiempo completo,52,0,1019.22,1.27
1987,Lucía López,Recursos Humanos,Semi-Senior,Tiempo completo,50,15,1358.7,3.88
1988,Andrés Castro,TI,Semi-Senior,Tiempo completo,29,26,1182.56,2.96
1989,Luis Rodríguez,Recursos Humanos,Senior,Medio tiempo,32,1,1430.29,2.32
1990,Andrés Rodríguez,Marketing,Senior,Contrato,28,6,1415.69,2.48
1991,Juan Mendoza,Finanzas,Semi-Senior,Contrato,53,18,1840.37,2.22
1992,Valentina Pérez,Ventas,Semi-Senior,Contrato,25,24,700.39,2.66
1993,Natalia Pérez,Marketing,Semi-Senior,Tiempo completo,54,11,1327.27,3.26
1994,Diego Pérez,Ventas,Semi-Senior,Contrato,46,32,1230.58,2.29
1995,María Martínez,Marketing,Junior,Tiempo completo,55,28,1660.57,2.13
1996,Camila Vera,Operaciones,Junior,Contrato,56,6,831.37,1.59
1997,Carlos Hernández,Marketing,Semi-Senior,Contrato,41,14,531.58,3.01
1998,Natalia Martínez,Recursos Humanos,Junior,Contrato,23,6,923.57,3.19
1999,Luis Rodríguez,Finanzas,Junior,Tiempo completo,57,10,1230.73,2.43
2000,Sofía Mendoza,Operaciones,Semi-Senior,Tiempo completo,20,22,1587.52,1.81
2001,Andrés Vera,TI,Senior,Contrato,20,29,1369.05,4.6
2002,Fernando Rodríguez,Ventas,Senior,Contrato,41,28,1045.54,2.0
2003,Sofía López,Operaciones,Senior,Medio tiempo,35,11,1526.48,1.37
2004,Andrés García,Operaciones,Semi-Senior,Tiempo completo,25,13,1381.82,1.38
2005,Camila Gómez,Recursos Humanos,Senior,Contrato,33,4,1385.05,4.72
2006,José Rodríguez,Marketing,Senior,Medio tiempo,50,24,1457.27,1.06
2007,Ana García,Ventas,Junior,Medio tiempo,50,6,1345.64,2.42
2008,María García,Marketing,Semi-Senior,Contrato,47,34,869.61,4.18
2009,Diego Pérez,Operaciones,Semi-Senior,Medio tiempo,34,12,1158.6,4.85
2010,Luis Mendoza,Recursos Humanos,Junior,Medio tiempo,51,24,966.22,4.72
2011,Luis López,Ventas,Senior,Contrato,41,31,1377.89,2.12
2012,María Pérez,TI,Senior,Tiempo completo,58,22,738.19,4.89
2013,Diego Vera,Ventas,Semi-Senior,Medio tiempo,20,28,1366.3,4.75
2014,Fernando López,TI,Senior,Contrato,42,19,2048.48,4.34
2015,Natalia Pérez,Recursos Humanos,Senior,Tiempo completo,50,5,1392.01,3.49
2016,Valentina Martínez,TI,Senior,Medio tiempo,20,4,687.17,2.92
2017,Ana Castro,TI,Semi-Senior,Contrato,34,4,765.67,2.79
2018,Andrés García,Marketing,Senior,Contrato,41,15,1008.71,2.55
2019,Natalia García,Finanzas,Junior,Contrato,29,1,1112.22,1.32
2020,Camila Hernández,Recursos Humanos,Semi-Senior,Medio tiempo,39,14,400.0,3.86
2021,Luis Mendoza,TI,Senior,Tiempo completo,52,24,400.0,2.19
2022,Luis Mendoza,Finanzas,Senior,Medio tiempo,25,6,620.55,2.55
2023,Pedro López,Ventas,Junior,Contrato,31,2,556.98,1.62
2024,Diego Pérez,Ventas,Junior,Contrato,53,8,1410.55,1.66
2025,Natalia Mendoza,Ventas,Junior,Tiempo completo,22,26,863.91,4.63
2026,Pedro Martínez,Operaciones,Senior,Medio tiempo,43,11,940.75,3.5
2027,Jorge Hernández,Recursos Humanos,Semi-Senior,Tiempo completo,53,34,1235.59,2.27
2028,Diego García,Marketing,Senior,Contrato,53,11,1000.43,1.27
2029,Miguel Rodríguez,Marketing,Senior,Medio tiempo,31,2,1103.03,3.21
2030,Luis Pérez,Operaciones,Semi-Senior,Medio tiempo,33,17,912.58,1.19
2031,Luis Mendoza,TI,Semi-Senior,Medio tiempo,37,28,1067.32,2.02
2032,Pedro García,Recursos Humanos,Semi-Senior,Tiempo completo,55,29,971.3,1.84
2033,Luis Castro,Recursos Humanos,Senior,Medio tiempo,39,22,1447.92,2.9
2034,Diego Vera,Ventas,Senior,Medio tiempo,20,31,858.27,2.02
2035,Valentina Mendoza,Finanzas,Semi-Senior,Contrato,44,22,1223.12,2.12
2036,Andrés Martínez,Finanzas,Senior,Tiempo completo,22,26,1220.87,1.27
2037,Lucía Mendoza,Ventas,Semi-Senior,Tiempo completo,36,14,1447.18,4.93
2038,Andrés Castro,Finanzas,Junior,Tiempo completo,22,31,1385.88,3.97
2039,Pedro López,Recursos Humanos,Semi-Senior,Medio tiempo,50,24,1790.7,1.34
2040,Luis Castro,Recursos Humanos,Semi-Senior,Contrato,59,30,1425.0,3.89
2041,Jorge Rodríguez,TI,Semi-Senior,Medio tiempo,40,32,1214.9,2.58
2042,José Martínez,Recursos Humanos,Senior,Tiempo completo,35,4,1539.6,3.79
2043,Laura Vera,Finanzas,Junior,Medio tiempo,46,2,1530.27,2.31
2044,Camila Hernández,TI,Semi-Senior,Tiempo completo,57,20,1042.74,3.85
2045,Lucía Gómez,Finanzas,Senior,Tiempo completo,38,3,1427.44,1.28
2046,Lucía López,Ventas,Junior,Contrato,59,1,795.89,4.77
2047,Pedro García,TI,Semi-Senior,Medio tiempo,46,23,1233.15,4.49
2048,Natalia López,Finanzas,Semi-Senior,Contrato,36,16,1469.48,3.47
2049,Paula López,Operaciones,Junior,Tiempo completo,40,25,648.26,1.66
2050,Natalia Pérez,TI,Junior,Medio tiempo,47,26,739.31,4.27
2051,Fernando Castro,Recursos Humanos,Semi-Senior,Medio tiempo,48,3,1890.19,4.5
2052,Camila Pérez,TI,Semi-Senior,Tiempo completo,23,8,1192.45,2.93
2053,María Castro,Marketing,Senior,Tiempo completo,37,5,407.72,4.15
2054,Camila García,Recursos Humanos,Senior,Medio tiempo,26,17,1033.49,2.11
2055,José Mendoza,Operaciones,Senior,Tiempo completo,31,0,784.94,1.43
2056,Camila García,Finanzas,Senior,Contrato,36,12,1264.74,1.47
2057,Daniela Hernández,Operaciones,Junior,Contrato,44,34,1024.6,2.55
2058,Miguel Martínez,Operaciones,Senior,Contrato,48,21,1244.45,3.63
2059,Valentina García,Ventas,Semi-Senior,Tiempo completo,55,1,1978.58,3.56
2060,Pedro Hernández,Marketing,Semi-Senior,Contrato,54,8,1319.65,1.38
2061,María Vera,Marketing,Semi-Senior,Medio tiempo,39,1,1451.43,3.04
2062,Pedro Vera,Operaciones,Senior,Tiempo completo,44,24,1586.36,2.76
2063,Laura Martínez,Operaciones,Senior,Medio tiempo,38,20,593.16,1.05
2064,José Martínez,Operaciones,Junior,Tiempo completo,55,13,1393.31,2.45
2065,Natalia García,Operaciones,Junior,Contrato,44,22,400.0,2.39
2066,Laura Vera,Ventas,Senior,Contrato,22,26,1627.13,2.43
2067,Camila López,Recursos Humanos,Semi-Senior,Medio tiempo,53,25,1080.15,3.12
2068,José Mendoza,Finanzas,Senior,Tiempo completo,59,11,1383.77,4.23
2069,Jorge Hernández,Recursos Humanos,Senior,Contrato,52,16,961.33,4.9
2070,Fernando Rodríguez,Recursos Humanos,Semi-Senior,Contrato,26,29,886.48,4.71
2071,Camila Vera,Finanzas,Senior,Tiempo completo,31,31,1829.81,3.96
2072,Ana López,TI,Junior,Tiempo completo,28,24,889.92,1.4
2073,Pedro Mendoza,TI,Senior,Medio tiempo,46,26,1152.88,3.56
2074,Juan Castro,Finanzas,Senior,Tiempo completo,24,13,1324.1,4.05
2075,Ana López,Operaciones,Junior,Contrato,35,16,794.32,2.11
2076,Miguel Pérez,TI,Senior,Tiempo completo,50,34,1303.82,4.12
2077,María López,Marketing,Senior,Contrato,34,28,1168.43,1.59
2078,Fernando Castro,Recursos Humanos,Junior,Contrato,50,7,964.69,4.08
2079,Lucía López,Ventas,Semi-Senior,Contrato,26,19,1459.7,1.71
2080,Lucía Pérez,Operaciones,Senior,Medio tiempo,41,19,1738.05,1.94
2081,Andrés López,Ventas,Junior,Tiempo completo,44,23,1349.91,1.47
2082,Andrés Mendoza,Recursos Humanos,Junior,Contrato,47,26,1448.06,3.66
2083,Laura García,TI,Semi-Senior,Tiempo completo,26,10,1325.78,4.57
2084,Miguel Pérez,Finanzas,Junior,Contrato,26,30,1094.01,1.65
2085,Camila Castro,Recursos Humanos,Senior,Contrato,47,17,806.32,1.84
2086,Carlos García,Operaciones,Semi-Senior,Tiempo completo,38,16,1353.95,2.96
2087,Paula López,Recursos Humanos,Senior,Medio tiempo,47,23,1091.33,1.08
2088,Camila Castro,Recursos Humanos,Semi-Senior,Tiempo completo,59,9,1663.31,4.13
2089,Lucía Gómez,Ventas,Junior,Tiempo completo,22,30,1939.78,1.78
2090,Fernando Hernández,Operaciones,Senior,Tiempo completo,30,1,625.05,4.41
2091,Lucía Mendoza,Finanzas,Senior,Contrato,48,13,1113.65,1.14
2092,Natalia García,Marketing,Semi-Senior,Medio tiempo,31,18,1447.27,4.33
2093,Luis Mendoza,Ventas,Semi-Senior,Tiempo completo,26,4,788.1,2.92
2094,Ana García,Ventas,Semi-Senior,Tiempo completo,56,23,1671.82,1.77
2095,Pedro Martínez,Marketing,Junior,Medio tiempo,24,17,2180.2,4.97
2096,José Rodríguez,Marketing,Junior,Contrato,31,32,1143.67,2.64
2097,María Martínez,Finanzas,Junior,Tiempo completo,32,2,448.49,3.53
2098,Jorge Pérez,Ventas,Junior,Tiempo completo,53,3,1256.78,2.66
2099,Ana Castro,Finanzas,Senior,Medio tiempo,32,11,1341.72,1.12
2100,Diego Gómez,Ventas,Junior,Medio tiempo,25,11,1213.55,2.43
2101,Pedro Vera,Ventas,Junior,Medio tiempo,44,33,860.2,4.39
2102,Carlos López,Marketing,Semi-Senior,Tiempo completo,42,21,579.43,4.13
2103,María Castro,Ventas,Junior,Contrato,41,20,1540.88,1.05
2104,Valentina Hernández,Finanzas,Junior,Medio tiempo,47,30,1529.21,4.91
2105,Ana Castro,Finanzas,Senior,Tiempo completo,25,14,1599.34,3.32
2106,Andrés López,Operaciones,Semi-Senior,Medio tiempo,37,11,1763.14,4.15
2107,Jorge García,Recursos Humanos,Junior,Medio tiempo,34,25,1814.79,1.88
2108,Sofía Hernández,TI,Senior,Medio tiempo,49,4,495.51,2.13
2109,Natalia Hernández,Marketing,Semi-Senior,Medio tiempo,56,0,1338.32,2.2
2110,Luis Vera,Recursos Humanos,Senior,Medio tiempo,31,28,913.49,2.73
2111,Jorge Hernández,Ventas,Semi-Senior,Medio tiempo,52,32,1358.89,4.68
2112,Ana Pérez,Ventas,Semi-Senior,Contrato,38,3,1815.44,2.12
2113,Ana Hernández,Marketing,Senior,Contrato,27,9,845.61,1.59
2114,Fernando López,Marketing,Semi-Senior,Contrato,38,12,1408.46,1.53
2115,Pedro Rodríguez,Marketing,Senior,Tiempo completo,50,18,1601.26,4.71
2116,José Martínez,Marketing,Junior,Contrato,31,11,857.58,4.78
2117,Luis Mendoza,Ventas,Senior,Contrato,37,4,860.21,4.94
2118,Laura Gómez,Finanzas,Senior,Contrato,29,26,2237.83,2.9
2119,Sofía Hernández,Recursos Humanos,Semi-Senior,Medio tiempo,22,6,654.11,3.92
2120,Miguel Vera,TI,Senior,Contrato,57,13,1249.91,4.02
2121,Laura Castro,Operaciones,Junior,Medio tiempo,20,18,1573.03,3.64
2122,Miguel García,Marketing,Semi-Senior,Contrato,35,26,1127.64,4.36
2123,Paula Gómez,Marketing,Semi-Senior,Contrato,34,21,400.0,4.01
2124,Miguel Mendoza,Marketing,Senior,Tiempo completo,25,11,897.0,1.22
2125,Natalia Gómez,Marketing,Junior,Contrato,28,10,575.29,1.74
2126,Lucía Castro,TI,Semi-Senior,Contrato,47,25,1254.08,3.24
2127,Diego Vera,Finanzas,Semi-Senior,Contrato,56,13,1363.33,3.75
2128,Camila Gómez,Operaciones,Senior,Tiempo completo,21,18,1336.45,3.24
2129,Pedro Vera,Operaciones,Senior,Medio tiempo,22,12,1229.55,2.99
2130,Carlos Martínez,Recursos Humanos,Senior,Medio tiempo,27,30,1679.69,4.24
2131,Juan Castro,Operaciones,Semi-Senior,Tiempo completo,34,23,923.29,4.19
2132,Camila Martínez,Marketing,Semi-Senior,Tiempo completo,42,3,583.88,2.46
2133,Paula Vera,Marketing,Senior,Tiempo completo,34,33,1328.63,4.23
2134,Jorge Gómez,Finanzas,Senior,Medio tiempo,23,7,887.33,2.42
2135,Natalia López,Finanzas,Junior,Medio tiempo,50,20,1116.99,2.48
2136,Jorge Pérez,Marketing,Senior,Tiempo completo,49,2,1604.61,4.65
2137,Camila Pérez,Finanzas,Semi-Senior,Tiempo completo,53,13,604.51,3.38
2138,Camila Rodríguez,Recursos Humanos,Senior,Contrato,31,20,400.0,1.6
2139,Valentina Castro,Ventas,Junior,Contrato,22,25,649.22,1.08
2140,Daniela López,TI,Junior,Tiempo completo,26,33,1283.52,3.92
2141,Carlos Pérez,Operaciones,Senior,Medio tiempo,21,7,729.4,4.2
2142,Pedro García,Recursos Humanos,Senior,Contrato,33,16,1095.15,3.94
2143,Laura Vera,Ventas,Semi-Senior,Contrato,47,16,847.55,4.83
2144,Camila Hernández,Recursos Humanos,Semi-Senior,Tiempo completo,56,20,832.17,2.4
2145,Pedro García,Marketing,Junior,Tiempo completo,58,31,1056.79,2.48
2146,Laura Gómez,Finanzas,Senior,Medio tiempo,47,15,798.13,1.96
2147,Juan López,Marketing,Senior,Medio tiempo,48,14,952.8,2.92
2148,Luis Gómez,TI,Senior,Tiempo completo,41,27,1693.32,4.11
2149,Diego Rodríguez,Ventas,Semi-Senior,Contrato,32,2,2029.45,4.63
2150,Miguel Rodríguez,Ventas,Senior,Tiempo completo,36,33,1939.78,1.4
2151,Diego Rodríguez,Ventas,Senior,Tiempo completo,44,27,871.93,4.85
2152,Natalia Rodríguez,Marketing,Senior,Tiempo completo,22,25,1538.55,3.66
2153,Pedro López,TI,Senior,Medio tiempo,45,13,1248.53,1.69
2154,Fernando Vera,Finanzas,Semi-Senior,Tiempo completo,24,28,1440.56,4.77
2155,Jorge Gómez,Recursos Humanos,Junior,Medio tiempo,29,15,1297.1,4.71
2156,Miguel García,Ventas,Senior,Contrato,51,17,1553.35,4.46
2157,Carlos Mendoza,Marketing,Senior,Contrato,30,25,644.58,4.49
2158,Juan Castro,Marketing,Senior,Medio tiempo,37,27,947.44,3.29
2159,Miguel Rodríguez,Ventas,Senior,Tiempo completo,21,2,1271.79,4.98
2160,Juan Vera,Marketing,Semi-Senior,Tiempo completo,40,4,908.34,1.32
2161,Diego Pérez,Ventas,Senior,Contrato,57,13,904.57,1.14
2162,Daniela Hernández,Marketing,Semi-Senior,Tiempo completo,28,9,1718.31,2.82
2163,Diego Hernández,Marketing,Senior,Tiempo completo,21,28,1316.15,4.93
2164,Sofía López,TI,Semi-Senior,Tiempo completo,23,4,1440.81,3.58
2165,Pedro Rodríguez,Recursos Humanos,Senior,Contrato,44,30,1040.96,4.62
2166,Lucía Pérez,Recursos Humanos,Semi-Senior,Contrato,50,30,979.26,2.04
2167,Sofía Vera,TI,Junior,Tiempo completo,43,10,537.96,1.02
2168,Laura Martínez,Recursos Humanos,Senior,Contrato,43,10,1807.84,4.63
2169,Diego Rodríguez,Operaciones,Senior,Medio tiempo,22,30,1224.44,2.45
2170,Paula López,Recursos Humanos,Senior,Medio tiempo,30,30,779.07,4.45
2171,Camila Mendoza,Recursos Humanos,Senior,Tiempo completo,42,29,1494.96,1.89
2172,Luis Rodríguez,Recursos Humanos,Senior,Tiempo completo,21,28,1221.42,1.02
2173,Luis Gómez,TI,Senior,Medio tiempo,54,25,954.52,3.4
2174,Juan Rodríguez,TI,Junior,Medio tiempo,33,7,1593.92,4.14
2175,Jorge Pérez,Finanzas,Senior,Tiempo completo,45,9,1370.12,4.82
2176,José Rodríguez,TI,Senior,Contrato,40,15,1718.71,1.01
2177,José Hernández,Finanzas,Junior,Tiempo completo,37,5,1216.24,2.01
2178,Camila Gómez,Ventas,Junior,Contrato,23,23,1290.16,4.86
2179,Fernando Vera,Marketing,Senior,Medio tiempo,50,9,1338.23,4.41
2180,Valentina Castro,TI,Senior,Medio tiempo,54,26,1375.99,3.03
2181,Laura Castro,TI,Junior,Contrato,51,28,1641.72,3.17
2182,Valentina Mendoza,TI,Semi-Senior,Medio tiempo,23,26,1779.53,1.21
2183,José Hernández,Finanzas,Semi-Senior,Tiempo completo,35,19,1155.89,2.78
2184,José Hernández,Finanzas,Junior,Contrato,53,31,1330.41,4.44
2185,Daniela Castro,Marketing,Semi-Senior,Tiempo completo,32,31,946.49,4.54
2186,Jorge Gómez,Operaciones,Semi-Senior,Tiempo completo,30,31,2041.82,4.71
2187,Laura Rodríguez,Finanzas,Semi-Senior,Contrato,37,6,1121.53,1.92
2188,Laura Castro,Recursos Humanos,Senior,Contrato,24,13,1781.21,3.9
2189,Paula García,Finanzas,Junior,Contrato,41,23,1135.96,3.63
2190,Miguel Vera,Finanzas,Semi-Senior,Medio tiempo,33,20,634.89,1.83
2191,Natalia López,TI,Semi-Senior,Medio tiempo,23,26,1343.33,3.91
2192,José Gómez,Operaciones,Junior,Contrato,34,6,1510.92,2.45
2193,Jorge Martínez,Marketing,Senior,Tiempo completo,42,11,851.11,1.81
2194,Valentina García,TI,Senior,Medio tiempo,47,28,1249.84,3.33
2195,Natalia Gómez,Operaciones,Senior,Tiempo completo,46,31,1426.01,2.93
2196,Valentina Mendoza,Recursos Humanos,Semi-Senior,Tiempo completo,21,30,1621.68,4.35
2197,María García,Operaciones,Junior,Contrato,31,1,1203.72,3.07
2198,Laura Castro,Finanzas,Junior,Tiempo completo,40,17,1105.03,2.89
2199,José Hernández,Recursos Humanos,Junior,Tiempo completo,59,34,1094.95,2.42
2200,Pedro Hernández,Ventas,Semi-Senior,Contrato,30,1,1566.93,3.85
2201,Juan Castro,Recursos Humanos,Semi-Senior,Contrato,37,28,1385.74,4.32
2202,Carlos Hernández,Operaciones,Semi-Senior,Medio tiempo,39,14,1523.49,3.47
2203,José Mendoza,Marketing,Senior,Tiempo completo,20,10,1190.01,3.71
2204,Miguel Castro,Recursos Humanos,Semi-Senior,Medio tiempo,41,30,400.0,2.81
2205,Paula Castro,TI,Semi-Senior,Contrato,20,1,1341.21,4.56
2206,Natalia García,TI,Junior,Tiempo completo,55,7,1259.3,2.13
2207,Carlos López,TI,Senior,Contrato,27,23,888.89,1.33
2208,Fernando Hernández,Marketing,Semi-Senior,Medio tiempo,24,29,1145.42,3.03
2209,Jorge Castro,Marketing,Senior,Contrato,20,7,1021.35,3.05
2210,José Mendoza,Marketing,Senior,Medio tiempo,29,13,1336.22,3.26
2211,Laura Martínez,Operaciones,Senior,Contrato,44,23,1397.67,1.96
2212,Camila Martínez,Recursos Humanos,Semi-Senior,Tiempo completo,41,12,1059.01,2.39
2213,Laura García,TI,Junior,Contrato,50,1,1576.74,2.07
2214,Juan Rodríguez,Finanzas,Senior,Tiempo completo,55,10,569.44,1.23
2215,María Vera,Finanzas,Senior,Contrato,33,16,1080.23,2.42
2216,Natalia García,Ventas,Junior,Contrato,23,5,971.63,4.7
2217,Jorge Castro,Finanzas,Junior,Contrato,35,0,811.97,4.43
2218,Ana Gómez,Marketing,Senior,Contrato,23,33,1729.97,4.88
2219,Carlos Vera,Operaciones,Senior,Contrato,27,0,1110.31,4.68
2220,Sofía Pérez,Ventas,Semi-Senior,Medio tiempo,39,19,1138.81,1.78
2221,José Rodríguez,Ventas,Junior,Contrato,51,14,855.88,4.21
2222,Miguel Castro,Operaciones,Junior,Contrato,52,12,1023.68,4.16
2223,Valentina Gómez,Finanzas,Junior,Contrato,24,3,1334.19,1.81
2224,Daniela Mendoza,TI,Junior,Medio tiempo,54,34,656.57,1.84
2225,Lucía López,Finanzas,Senior,Contrato,31,34,1515.64,3.33
2226,Miguel Castro,Ventas,Semi-Senior,Contrato,25,20,625.53,3.28
2227,Jorge Hernández,Finanzas,Senior,Tiempo completo,28,10,1126.69,4.12
2228,Laura Martínez,Recursos Humanos,Semi-Senior,Tiempo completo,23,19,991.91,4.58
2229,Juan Castro,TI,Junior,Contrato,24,5,789.04,2.95
2230,Carlos Castro,Recursos Humanos,Semi-Senior,Medio tiempo,54,1,1236.68,2.97
2231,María Hernández,TI,Junior,Contrato,31,24,984.77,2.27
2232,Lucía Martínez,Operaciones,Semi-Senior,Tiempo completo,41,29,867.6,1.84
2233,Pedro Martínez,Operaciones,Semi-Senior,Tiempo completo,22,34,1064.04,3.46
2234,Miguel Martínez,Operaciones,Junior,Tiempo completo,37,5,1119.04,2.65
2235,Lucía Martínez,Operaciones,Junior,Medio tiempo,47,17,1256.57,1.93
2236,Diego Pérez,Marketing,Semi-Senior,Medio tiempo,29,31,961.95,1.68
2237,Fernando Mendoza,Marketing,Junior,Medio tiempo,47,24,1445.09,1.67
2238,Camila Mendoza,TI,Junior,Contrato,34,12,710.44,3.41
2239,Luis Castro,Finanzas,Senior,Contrato,25,25,771.84,1.44
2240,José Vera,TI,Junior,Tiempo completo,57,12,1001.65,1.31
2241,Lucía Hernández,Operaciones,Junior,Medio tiempo,20,22,544.19,1.05
2242,Daniela Castro,Finanzas,Senior,Medio tiempo,28,1,1568.83,4.35
2243,Diego Pérez,Recursos Humanos,Senior,Medio tiempo,36,25,1129.15,3.01
2244,Fernando Pérez,Ventas,Semi-Senior,Medio tiempo,26,10,1579.49,2.21
2245,Carlos Hernández,Operaciones,Semi-Senior,Tiempo completo,24,28,1661.58,4.81
2246,Daniela Pérez,TI,Junior,Tiempo completo,36,29,1074.95,3.03
2247,Pedro Hernández,Operaciones,Junior,Contrato,33,1,1139.27,1.26
2248,Sofía Gómez,TI,Junior,Tiempo completo,46,26,664.4,3.68
2249,Diego Mendoza,TI,Senior,Medio tiempo,21,4,932.02,2.1
2250,Daniela Castro,Ventas,Junior,Tiempo completo,37,17,1320.88,2.72
2251,Valentina Castro,TI,Junior,Medio tiempo,46,9,1236.76,2.61
2252,Sofía Vera,Recursos Humanos,Senior,Contrato,46,15,678.29,3.99
2253,Fernando Vera,Ventas,Senior,Contrato,47,31,959.95,1.15
2254,Daniela Martínez,Recursos Humanos,Senior,Tiempo completo,31,11,1015.65,1.51
2255,Lucía Mendoza,Operaciones,Semi-Senior,Medio tiempo,36,17,1560.14,1.67
2256,Valentina Rodríguez,Finanzas,Semi-Senior,Tiempo completo,55,27,1331.87,2.92
2257,Pedro Mendoza,Marketing,Semi-Senior,Tiempo completo,44,12,1813.52,3.6
2258,Sofía Pérez,Marketing,Senior,Tiempo completo,46,12,1236.93,3.2
2259,Luis Pérez,Operaciones,Junior,Tiempo completo,32,17,603.16,1.64
2260,Laura Mendoza,TI,Semi-Senior,Contrato,23,20,786.01,3.98
2261,Valentina Vera,Ventas,Senior,Medio tiempo,35,15,1491.09,3.91
2262,María Castro,Operaciones,Junior,Tiempo completo,24,18,944.78,2.6
2263,Diego Mendoza,TI,Senior,Medio tiempo,39,8,1753.26,4.05
2264,Andrés Rodríguez,TI,Semi-Senior,Medio tiempo,54,15,1099.66,1.42
2265,Luis Pérez,Recursos Humanos,Semi-Senior,Tiempo completo,21,17,1206.6,2.09
2266,Paula Martínez,Ventas,Senior,Tiempo completo,25,14,1497.61,2.79
2267,Diego Hernández,Ventas,Junior,Contrato,44,2,1716.9,3.02
2268,Miguel García,Ventas,Senior,Medio tiempo,52,3,400.0,1.63
2269,Camila Pérez,Marketing,Senior,Tiempo completo,20,24,1192.29,3.26
2270,Fernando Martínez,Ventas,Junior,Medio tiempo,55,1,1393.03,2.43
2271,Ana Gómez,Recursos Humanos,Semi-Senior,Medio tiempo,29,26,1084.89,1.52
2272,Carlos Vera,TI,Senior,Contrato,33,21,1099.13,4.23
2273,Ana Martínez,Ventas,Senior,Tiempo completo,21,11,1539.44,3.07
2274,Valentina Rodríguez,Recursos Humanos,Junior,Contrato,34,5,1569.63,4.84
2275,Valentina Mendoza,TI,Senior,Contrato,48,17,1592.28,2.57
2276,Laura Martínez,Ventas,Semi-Senior,Medio tiempo,53,26,1310.01,1.83
2277,Valentina Gómez,Finanzas,Senior,Tiempo completo,40,5,947.98,1.77
2278,Andrés Vera,Finanzas,Semi-Senior,Medio tiempo,44,26,501.95,4.12
2279,Sofía Rodríguez,Finanzas,Senior,Medio tiempo,23,20,1087.3,3.67
2280,Daniela Pérez,Operaciones,Semi-Senior,Tiempo completo,20,2,1117.95,3.0
2281,Diego Gómez,Recursos Humanos,Senior,Tiempo completo,31,1,602.2,2.02
2282,José Gómez,Marketing,Senior,Contrato,58,19,876.22,4.29
2283,José Hernández,Marketing,Senior,Contrato,41,17,1287.57,1.96
2284,Jorge Hernández,Operaciones,Semi-Senior,Medio tiempo,20,9,866.52,2.29
2285,Andrés Pérez,Operaciones,Semi-Senior,Contrato,33,11,1293.95,3.48
2286,Valentina Hernández,Finanzas,Senior,Medio tiempo,23,28,1230.33,4.45
2287,Diego Mendoza,TI,Semi-Senior,Tiempo completo,53,24,971.73,4.53
2288,María Gómez,Marketing,Senior,Contrato,54,26,945.23,3.04
2289,Pedro López,Finanzas,Junior,Tiempo completo,46,32,411.31,2.85
2290,Andrés Vera,Finanzas,Junior,Contrato,31,7,1710.48,3.47
2291,Miguel Hernández,TI,Senior,Tiempo completo,54,4,1274.74,3.71
2292,Fernando García,Finanzas,Senior,Contrato,44,28,1456.31,1.91
2293,Fernando Vera,Finanzas,Senior,Medio tiempo,55,22,1262.31,4.19
2294,Carlos Pérez,Operaciones,Junior,Medio tiempo,32,32,1184.64,2.47
2295,Ana Martínez,TI,Junior,Medio tiempo,44,23,1066.15,3.32
2296,Lucía López,TI,Junior,Contrato,53,1,1134.32,4.15
2297,Miguel Martínez,Ventas,Senior,Medio tiempo,25,9,954.03,1.26
2298,Pedro Martínez,Recursos Humanos,Junior,Contrato,55,26,972.58,1.83
2299,Jorge Pérez,Ventas,Semi-Senior,Contrato,58,1,1335.41,2.96
